-108.451	-0.0110219	-54.01404778	-0.003489975
-115.449	-0.0119291	-68.26785986	-0.005114411
-121.356	-0.0128362	-82.54836114	-0.007023859
-125.366	-0.0137434	-91.95585932	-0.008625373
-127.91	-0.0146505	-102.8294842	-0.010603461
-128.934	-0.0155577	-110.1191944	-0.01220284
-129.44	-0.0164648	-112.4540546	-0.013698539
-129.852	-0.0173719	-97.41291108	-0.012359219
-130.754	-0.0182791	-76.50770554	-0.010439148
-131.712	-0.0191862	-62.6884826	-0.008822138
-132.747	-0.0200934	-42.63853247	-0.006500147
-133.805	-0.0210005	-30.77415999	-0.004534423
-134.884	-0.0219077	-11.60646585	-0.002343714
-135.902	-0.0228148	-0.990969996	-0.001085029
-136.858	-0.0237219	10.90058989	0.000100178
-137.744	-0.0246291	26.40304729	0.001912766
-138.594	-0.0255362	40.19507394	0.003902538
-130.398	-0.0246237	51.67936553	0.005508521
-122.288	-0.0237112	65.48497698	0.007640243
-114.246	-0.0227987	77.77019366	0.009325845
-106.299	-0.0218862	86.63456662	0.010645021
-98.4548	-0.0209737	97.98312584	0.012317216
-90.7047	-0.0200612	105.7343812	0.013835092
-83.0644	-0.0191487	87.35406297	0.011529216
-75.5629	-0.0182362	70.92850621	0.00984298
-68.203	-0.0173237	58.01880672	0.008434448
-61.0058	-0.0164112	44.47115084	0.006886176
-54.0153	-0.0154987	30.05467698	0.005185354
-47.2135	-0.0145862	15.55675658	0.003235888
-40.6308	-0.0136737	-0.095013552	0.00158491
-34.26	-0.0127612	-18.23099218	-0.000631782
-28.1004	-0.0118487	-32.1859297	-0.002175395
-22.1341	-0.0109362	-42.13628621	-0.003515995
-16.4055	-0.0100237	-53.95977974	-0.005087989
-10.9567	-0.00911122	-61.94207464	-0.006863156
-5.84977	-0.00819872	-76.60289702	-0.008769341
-1.1149	-0.00728622	-88.31767654	-0.010511894
3.26376	-0.00637372	-97.1687049	-0.012122428
7.31087	-0.00546122	-108.7616037	-0.013847616
11.0292	-0.00454872	-92.0643954	-0.01236125
14.4382	-0.00363622	-76.0597718	-0.010620454
17.6601	-0.00272372	-60.66588606	-0.008775825
20.6418	-0.00181122	-45.19059826	-0.006979143
23.5237	-0.000898724	-30.02752962	-0.004973323
26.3884	1.37759E-05	-17.48436181	-0.003361321
29.4904	0.000926276	-4.764778394	-0.002006749
33.2373	0.00183878	6.230847287	-0.000526434
38.405	0.00275128	3.868826398	-0.000619859
44.7846	0.00366378	3.950277388	-0.000738706
51.2018	0.00457628	30.12255207	0.001948663
57.0899	0.00548878	51.02779319	0.005093959
62.5355	0.00640128	69.44881248	0.00786666
67.6854	0.00731378	84.10967934	0.010108112
72.4959	0.00822628	101.8655148	0.012694566
76.9826	0.00913878	112.2502825	0.015056903
81.1862	0.0100513	123.3409351	0.018101293
85.1072	0.0109638	126.6124528	0.020145626
88.7129	0.0118763	105.3949836	0.017752553
92.0558	0.0127888	84.36758598	0.015378159
95.1649	0.0137013	69.34023192	0.01332337
97.9631	0.0146138	42.48922419	0.009216233
100.557	0.0155263	32.18592526	0.007858031
102.969	0.0164388	9.855325163	0.004687202
105.184	0.0173513	-4.65615335	0.002670269
107.219	0.0182638	-26.0229486	-6.93854E-06
109.084	0.0191763	-42.42137135	-0.002683776
110.822	0.0200888	-61.71121306	-0.006295623
112.45	0.0210013	-71.593779	-0.008036488
113.954	0.0219138	-89.97418622	-0.010783078
115.351	0.0228263	-104.8111573	-0.013295687
116.699	0.0237388	-116.8657793	-0.015810153
117.991	0.0246513	-131.0920126	-0.019145918
119.142	0.0255638	-132.8027903	-0.021219856
120.133	0.0264763	-111.7886038	-0.019067045
121.046	0.0273888	-92.14579746	-0.016109092
121.914	0.0283013	-79.04629328	-0.014489015
122.758	0.0292138	-55.80622756	-0.010778499
123.551	0.0301263	-36.73350249	-0.007979289
124.29	0.0310388	-17.81019246	-0.005026226
125.001	0.0319513	-2.524931766	-0.002793687
125.688	0.0328638	14.83729137	-0.000315555
118.103	0.0319597	36.23122509	0.003307488
110.63	0.0310556	49.65672451	0.005857417
103.253	0.0301514	65.17275782	0.008850124
95.9879	0.0292473	77.6344346	0.011165353
88.8748	0.0283432	94.71160818	0.014416965
81.9018	0.0274391	107.0782714	0.016512854
75.0813	0.026535	118.1281785	0.018670183
68.4425	0.0256309	123.5988417	0.020558464
62.004	0.0247268	103.1280029	0.018380752
55.7953	0.0238227	83.94674177	0.015747075
49.8357	0.0229186	68.44427547	0.013687464
44.1307	0.0220145	49.31737133	0.010794341
38.6858	0.0211104	32.90539047	0.007757926
33.5136	0.0202062	17.40293306	0.005590809
28.6071	0.0193021	-2.375605692	0.002724308
23.9938	0.018398	-19.72420844	6.93916E-05
19.6956	0.0174939	-36.50272988	-0.002467932
15.7178	0.0165898	-48.69311094	-0.005250355
12.0933	0.0156857	-65.13187886	-0.007955154
8.80877	0.0147816	-81.0551004	-0.011125157
5.82809	0.0138775	-95.14610836	-0.013410296
3.12481	0.0129734	-107.7705448	-0.015909084
0.672517	0.0120693	-121.6711698	-0.018898995
-1.55768	0.0111651	-131.1191466	-0.021123318
-3.59127	0.010261	-111.1235979	-0.018900554
-5.45395	0.00935693	-83.07814176	-0.015238228
-7.1695	0.00845282	-63.77473304	-0.012277478
-8.78719	0.00754871	-51.95097262	-0.010243517
-10.325	0.0066446	-36.42128333	-0.007746658
-11.7691	0.00574049	-19.37128825	-0.004905189
-13.126	0.00483638	-7.140339604	-0.003053034
-14.4917	0.00393227	11.95942607	-0.000247099
-15.8272	0.00302816	39.43488101	0.004511899
-17.2168	0.00212405	53.57985898	0.007219416
-18.6996	0.00121994	73.19548686	0.011009312
-20.439	0.000315831	88.33142148	0.013846852
-22.6843	-0.000588279	110.0783154	0.017816575
-25.9341	-0.00149239	126.4223812	0.020964437
-30.8757	-0.0023965	135.3003211	0.025285257
-37.3602	-0.00330061	134.8116419	0.0285247
-44.2613	-0.00420472	110.200463	0.025500821
-51.1466	-0.00510883	85.77935569	0.022255287
-57.6848	-0.00601294	67.69768958	0.019216132
-63.967	-0.00691705	47.13183722	0.015404664
-70.0016	-0.00782116	31.35786169	0.012188231
-75.7289	-0.00872527	11.21280905	0.008367557
-81.1071	-0.00962937	-11.00920604	0.004546064
-86.1598	-0.0105335	-28.48000084	0.000425665
-90.8859	-0.0114376	-49.45330832	-0.004022767
-95.2747	-0.0123417	-61.83353856	-0.007122911
-99.3537	-0.0132458	-84.80181926	-0.011546909
-103.128	-0.0141499	-102.2183015	-0.015109249
-106.66	-0.015054	-117.7887808	-0.018260439
-109.852	-0.0159581	-134.6350039	-0.021985669
-112.81	-0.0168623	-137.7571954	-0.025987831
-115.576	-0.0177664	-137.9475784	-0.02941396
-118.093	-0.0186705	-109.2366715	-0.026047625
-120.368	-0.0195746	-84.9784128	-0.022681094
-122.509	-0.0204787	-51.05510514	-0.016519826
-124.54	-0.0213828	-31.23570522	-0.012444262
-126.44	-0.0222869	-23.57946338	-0.010838397
-128.154	-0.023191	-8.11774259	-0.007941003
-129.812	-0.0240951	7.656206254	-0.004389842
-131.417	-0.0249992	21.97765322	-0.000413277
-132.897	-0.0259033	36.90996259	0.00337867
-134.132	-0.0268075	56.21337131	0.008160597
-135.269	-0.0277116	70.54840752	0.011403061
-136.335	-0.0286157	85.63002962	0.014919816
-137.313	-0.0295198	97.9016793	0.017867524
-138.244	-0.0304239	114.205044	0.021835982
-139.112	-0.031328	127.6848693	0.025612076
-139.941	-0.0322321	132.2731431	0.028751221
-140.742	-0.0331362	111.3815046	0.026136553
-132.676	-0.0322316	77.62086759	0.021421563
-124.715	-0.031327	61.12747577	0.018473594
-116.851	-0.0304224	45.96436265	0.015537858
-109.081	-0.0295178	26.95961497	0.011721644
-101.421	-0.0286132	5.212734375	0.007481744
-93.8755	-0.0277086	-12.31235071	0.003980203
-86.4656	-0.026804	-29.41665831	-4.53576E-05
-79.1962	-0.0258994	-43.5073549	-0.003748677
-72.0733	-0.0249948	-56.62069298	-0.007270549
-65.1258	-0.0240902	-74.91969814	-0.011153736
-58.3834	-0.0231856	-89.89233934	-0.014686045
-51.8586	-0.0222811	-104.6483532	-0.018322661
-45.55	-0.0213765	-120.2188325	-0.022481872
-39.4753	-0.0204719	-133.7662704	-0.027109
-33.6354	-0.0195673	-136.9836535	-0.029708644
-28.019	-0.0186627	-108.0828084	-0.02622601
-22.6318	-0.0177581	-85.19548496	-0.022817321
-17.4975	-0.0168535	-60.29935438	-0.018459918
-12.6456	-0.0159489	-43.62950247	-0.015138064
-8.10764	-0.0150443	-25.98224757	-0.011410288
-3.91171	-0.0141397	-10.08611557	-0.008302064
-0.0559183	-0.0132351	7.086062668	-0.004498108
3.48878	-0.0123305	20.48441916	-0.000467571
6.74468	-0.0114259	43.67023464	0.005455494
9.73186	-0.0105213	71.97374424	0.01227893
12.4772	-0.00961668	89.90612876	0.016451204
15.002	-0.00871209	111.3950716	0.021704276
17.3292	-0.00780749	133.9292969	0.028503342
19.4774	-0.00690289	137.947445	0.033189792
21.4462	-0.00599829	142.3999597	0.039911408
23.2636	-0.0050937	142.2099326	0.045519981
25.0221	-0.0041891	108.4764741	0.041056131
26.6705	-0.0032845	79.60280758	0.036920793
28.27	-0.0023799	51.97801768	0.030859241
29.858	-0.0014753	26.76956563	0.025186081
31.4304	-0.000570707	-0.529424764	0.017236488
33.0931	0.000333891	-13.05898108	0.012390909
35.0819	0.00123849	-26.63381991	0.00652634
37.8073	0.00214309	-38.82402305	0.000937521
42.2659	0.00304768	-57.38089036	-0.005532767
48.3243	0.00395228	-79.45330358	-0.011263477
54.4196	0.00485688	-99.31362694	-0.016779167
59.7224	0.00576148	-117.4903066	-0.022695946
64.495	0.00666607	-135.3547226	-0.029217556
68.9329	0.00757067	-142.6715668	-0.035626443
73.1458	0.00847527	-146.0379646	-0.04161495
77.201	0.00937987	-143.4317642	-0.046012571
81.0372	0.0102845	-115.6438588	-0.04251303
84.6153	0.0111891	-82.64355262	-0.037390306
87.9054	0.0120937	-45.69280004	-0.029458049
90.9953	0.0129983	-18.99118956	-0.022696622
93.8159	0.0139029	-6.285128672	-0.018714029
96.4173	0.0148075	8.416394738	-0.013307215
98.8494	0.0157121	22.19484993	-0.00643347
101.121	0.0166166	31.91442937	-0.000805938
103.185	0.0175212	59.78354111	0.009524245
105.098	0.0184258	69.17733883	0.012712736
106.878	0.0193304	87.19112541	0.018590461
108.553	0.020235	99.23200247	0.022840746
110.134	0.0211396	113.6349182	0.028489704
111.588	0.0220442	124.9155979	0.033811451
112.941	0.0229488	137.8116859	0.041362877
114.228	0.0238534	141.0289355	0.045748425
115.454	0.024758	118.4132636	0.043058656
116.624	0.0256626	83.55307607	0.037565755
117.734	0.0265672	45.4756834	0.029717181
118.793	0.0274718	23.95957541	0.024561116
119.807	0.0283764	4.886939311	0.019256835
120.787	0.029281	-16.72420891	0.011375357
121.701	0.0301856	-26.71526645	0.006354226
122.599	0.0310902	-39.05479566	-0.000272734
123.484	0.0319948	-54.40771348	-0.005979399
124.346	0.0328994	-74.44418556	-0.01245228
125.088	0.033804	-91.11425988	-0.017611701
125.764	0.0347086	-108.1508659	-0.023893114
126.42	0.0356132	-120.0151049	-0.029481282
127.059	0.0365178	-133.2912026	-0.036632407
127.681	0.0374224	-143.3232281	-0.042744778
128.289	0.038327	-141.5039143	-0.046124303
128.882	0.0392316	-113.4041901	-0.042566867
129.462	0.0401362	-72.17738284	-0.0354091
130.03	0.0410408	-46.0188531	-0.029740337
130.586	0.0419454	-10.20826314	-0.020202215
131.132	0.04285	-1.099550558	-0.017074354
131.667	0.0437546	10.3168704	-0.012727791
132.193	0.0446592	22.19484993	-0.006583965
132.709	0.0455638	29.7831811	-0.000851007
125.125	0.0446588	30.12255207	-0.000736326
117.667	0.0437539	29.86462764	-0.000901043
110.328	0.0428489	31.18138825	-0.000617
103.111	0.041944	30.81486547	-0.00070069
96.039	0.041039	30.1904227	-0.000708293
89.1247	0.0401341	44.15892723	0.003951703
82.3803	0.0392291	55.07307524	0.00804853
75.8186	0.0383242	66.02796875	0.011815399
69.4734	0.0374192	76.73852264	0.015335222
63.3529	0.0365143	87.35406297	0.018990501
57.477	0.0356093	97.41300004	0.022684458
51.8691	0.0347044	106.3452081	0.026189019
46.5357	0.0337994	111.191433	0.029489798
41.4717	0.0328945	97.04646836	0.027483847
36.6995	0.0319895	74.24076937	0.024146824
32.2087	0.0310846	58.588977	0.021335728
28.0047	0.0301796	38.74256761	0.017062067
24.0973	0.0292747	19.83282904	0.012735837
20.4917	0.0283697	2.362020889	0.008717882
17.1738	0.0274648	-12.65174837	0.004557216
14.1393	0.0265598	-24.73332646	0.000387081
11.384	0.0256549	-37.50726688	-0.003359401
8.87994	0.0247499	-52.60263392	-0.007816014
6.59582	0.023845	-67.45339444	-0.012178797
4.50549	0.02294	-77.44449646	-0.015433711
2.58776	0.0220351	-92.91978426	-0.019523001
0.822029	0.0211301	-101.6346977	-0.023088261
-0.81003	0.0202252	-114.5851872	-0.029752708
-2.33075	0.0193202	-113.3361326	-0.029839289
-3.76544	0.0184153	-97.11443686	-0.027540964
-5.11297	0.0175103	-71.94652126	-0.023634614
-6.3845	0.0166054	-53.57990346	-0.020146761
-7.58227	0.0157004	-35.67465296	-0.016225337
-8.71413	0.0147955	-18.13597863	-0.01216997
-9.78743	0.0138905	-1.9683285	-0.008339601
-10.8061	0.0129856	13.58840584	-0.004077121
-11.7789	0.0120806	23.25368611	-0.000605753
-12.7106	0.0111757	36.46199326	0.003672446
-13.6034	0.0102707	51.23143179	0.008470548
-14.4648	0.00936576	61.75191409	0.011618613
-15.3485	0.00846081	75.16381536	0.015704471
-16.2157	0.00755586	84.84269822	0.018697181
-17.0468	0.0066509	95.60752015	0.022374504
-17.8465	0.00574595	106.6710387	0.026446542
-18.6531	0.004841	110.7842003	0.029337273
-19.5187	0.00393605	88.33142148	0.026312201
-20.3531	0.0030311	71.75653864	0.023750237
-21.3096	0.00212615	51.97801768	0.020004035
-22.3283	0.0012212	36.1497741	0.016587537
-23.6007	0.000316251	18.90973857	0.012487531
-25.3023	-0.000588699	1.805453209	0.008460847
-27.8502	-0.00149365	-14.21284416	0.004378678
-31.9725	-0.0023986	-26.81028	0.000385542
-37.9229	-0.00330355	-39.3398808	-0.003855664
-44.612	-0.0042085	-54.6794985	-0.008532613
-51.3056	-0.00511345	-67.9284622	-0.012166127
-57.5157	-0.0060184	-77.85150676	-0.015238447
-63.3212	-0.00692335	-91.07333644	-0.019413085
-68.7563	-0.0078283	-103.4540115	-0.023460197
-73.9252	-0.00873325	-114.7751253	-0.027935889
-78.8435	-0.0096382	-117.2185216	-0.029989552
-83.5577	-0.0105432	-98.59390818	-0.027680386
-88.0512	-0.0114481	-79.62989712	-0.02495858
-92.2358	-0.0123531	-51.16364122	-0.019573558
-96.1288	-0.013258	-22.4527788	-0.013052252
-99.7446	-0.014163	-14.00920556	-0.011102495
-103.159	-0.0150679	-3.08149055	-0.008511871
-106.254	-0.0159729	10.27614712	-0.004833199
-109.148	-0.0168778	20.33509754	-0.000603962
-111.875	-0.0177828	41.72903126	0.005823066
-114.399	-0.0186877	59.64782653	0.011223456
-116.682	-0.0195927	79.15482936	0.017083875
-118.83	-0.0204976	94.49440258	0.02211833
-120.862	-0.0214026	110.6077402	0.02797165
-122.792	-0.0223075	123.7753018	0.03418522
-124.561	-0.0232125	134.9066554	0.040914331
-126.217	-0.0241174	139.2913351	0.045611738
-127.79	-0.0250224	113.0240469	0.042307002
-129.269	-0.0259273	78.50325702	0.036876113
-130.676	-0.0268323	50.90560114	0.031125716
-132.032	-0.0277372	25.71072945	0.024990519
-133.354	-0.0286422	1.208157809	0.017977548
-134.587	-0.0295471	-21.90978703	0.008631344
-135.73	-0.0304521	-33.25834624	0.002185355
-136.876	-0.031357	-38.60681744	-0.000430843
-138.017	-0.032262	-50.76997552	-0.005554357
-139.129	-0.0331669	-69.51691442	-0.01154097
-140.05	-0.0340719	-89.10500794	-0.01798207
-140.88	-0.0349768	-110.6756642	-0.026534457
-141.661	-0.0358818	-117.2999236	-0.029687283
-142.418	-0.0367867	-127.9836104	-0.035043508
-143.146	-0.0376917	-138.6397183	-0.042087769
-143.858	-0.0385966	-138.9929054	-0.046115406
-144.553	-0.0395016	-119.078314	-0.043608896
-145.231	-0.0404065	-66.39427802	-0.034789423
-145.892	-0.0413115	-44.7155305	-0.029995216
-146.539	-0.0422164	-22.68355142	-0.02410867
-147.171	-0.0431214	-6.067967548	-0.019264515
-147.782	-0.0440263	11.47073348	-0.012666946
-148.368	-0.0449313	22.61566744	-0.006721497
-148.942	-0.0458362	31.39858496	-0.000801153
-141.061	-0.044931	43.75168118	0.005473934
-133.32	-0.0440258	60.46229195	0.010824824
-125.659	-0.0431206	80.25437992	0.016561648
-118.081	-0.0422154	98.87908228	0.022004797
-110.62	-0.0413101	116.2819976	0.028769869
-103.281	-0.0404049	129.0423265	0.034924326
-96.0653	-0.0394997	141.5447488	0.042086281
-88.9765	-0.0385945	142.7936254	0.045271719
-82.0263	-0.0376893	123.9381949	0.043044666
-75.2639	-0.0367841	84.76125168	0.036873989
-68.7073	-0.0358788	58.81974961	0.031720759
-62.3297	-0.0349736	34.43934779	0.026097175
-56.1522	-0.0340684	0.515844409	0.016354819
-50.2101	-0.0331632	-12.92322201	0.011710194
-44.5007	-0.032258	-26.52523935	0.005509641
-39.0202	-0.0313527	-40.03215417	-0.000942668
-33.7601	-0.0304475	-54.20443074	-0.005525143
-28.7427	-0.0295423	-77.6344346	-0.012398264
-23.9661	-0.0286371	-97.62998324	-0.019148883
-19.432	-0.0277319	-112.1822695	-0.024869304
-15.1751	-0.0268267	-121.9020314	-0.029483998
-11.1928	-0.0259214	-133.8614619	-0.03549885
-7.4869	-0.0250162	-145.4543607	-0.042608256
-4.0744	-0.024111	-145.3186906	-0.045997095
-0.933388	-0.0232058	-121.3455615	-0.042959246
1.95833	-0.0223006	-80.87895168	-0.036180937
4.6191	-0.0213954	-58.80609364	-0.03162334
7.07129	-0.0204901	-35.11809418	-0.026111825
9.33601	-0.0195849	-7.30327717	-0.018063365
11.4235	-0.0186797	6.855290052	-0.012962388
13.3511	-0.0177745	26.9188917	-0.003112736
15.1355	-0.0168693	30.54336958	-0.000696203
16.7939	-0.0159641	55.35816037	0.007961581
18.3413	-0.0150588	78.93762375	0.015598673
19.79	-0.0141536	99.48995359	0.022822012
21.1522	-0.0132484	117.4358606	0.030093702
22.4389	-0.0123432	133.2776801	0.038287996
23.6784	-0.011438	146.0787546	0.046470108
24.8866	-0.0105327	152.6625354	0.055885029
26.0398	-0.00962753	152.0652311	0.062115691
27.1319	-0.00872231	103.6845617	0.055264014
28.1701	-0.00781709	73.33124592	0.049551172
29.1602	-0.00691188	48.40784787	0.043760644
30.1276	-0.00600666	17.67442895	0.035260198
31.1314	-0.00510144	-3.977446994	0.027023432
32.0948	-0.00419622	-20.24006619	0.016816796
33.0286	-0.00329101	-30.35331579	0.009611738
34.0648	-0.00238579	-44.0910477	0.000728644
35.0755	-0.00148057	-62.86507614	-0.006886004
36.2269	-0.000575355	-87.6117472	-0.015185126
37.5193	0.000329863	-108.6530677	-0.023652421
39.1791	0.00123508	-123.3815027	-0.030443869
41.5531	0.0021403	-136.9565194	-0.038937316
45.4488	0.00304552	-148.0743505	-0.047454437
51.2285	0.00395073	-152.6084008	-0.055604238
57.47	0.00485595	-151.0742166	-0.062085535
63.1686	0.00576117	-114.2186555	-0.057003606
68.0653	0.00666638	-78.88348916	-0.050794111
72.3778	0.0075716	-43.86027509	-0.042522624
76.2987	0.00847682	-16.95498153	-0.034165679
79.9698	0.00938204	2.40274416	-0.025744824
